Code Ana;Analyte;Anonymat;Controle;Unite;Tech;App;Tri;Resultat;Effectif pairs;Cible pairs;ET pairs;Biais % pairs;Biais |c| pairs;z score pairs;Note pairs;Effectif ens;Cible ens;ET ens;Biais % ens;Biais |c| ens;z score ens;Note ens;Date;LA %;Opérateur
H7;Plaquettes (impédance);1952A;18HD06;G/L;XX;NK9;XX;248;396;240,3;6,7;3,2;7,7;1,1;TB;966;237,3;10,3;4,5;10,7;1,0;TB;24/09/2018;10,0;
H7;Plaquettes (impédance);1952B;18HD06;G/L;XX;NK9;XX;241;396;240,3;6,7;0,3;0,7;0,1;TB;966;237,3;10,3;1,6;3,7;0,4;TB;24/09/2018;10,0;
H7;Plaquettes (impédance);1952;18HD07;G/L;XX;NK9;XX;446;399;420,7;11,9;6,0;25,3;2,1;B+;923;412,8;18,4;8,0;33,2;1,8;B+;12/11/2018;10,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;18HD07;G/L;XX;NK9;XX;441;399;420,7;11,9;4,8;20,3;1,7;TB;923;412,8;18,4;6,8;28,2;1,5;B+;12/11/2018;10,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;18HD07;G/L;XX;NK9;XX;433;399;420,7;11,9;2,9;12,3;1,0;TB;923;412,8;18,4;4,9;20,2;1,1;TB;12/11/2018;10,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;18HD08;G/L;XX;NK9;XX;426;398;423,0;13,3;0,7;3,0;0,2;TB;922;433,7;22,8;-1,8;-7,7;-0,3;TB;12/11/2018;10,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;18HD08;G/L;XX;NK9;XX;426;398;423,0;13,3;0,7;3,0;0,2;TB;922;433,7;22,8;-1,8;-7,7;-0,3;TB;12/11/2018;10,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;18HD08;G/L;XX;NK9;XX;425;398;423,0;13,3;0,5;2,0;0,2;TB;922;433,7;22,8;-2,0;-8,7;-0,4;TB;12/11/2018;10,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;18HD1A;G/L;XX;NK9;XX;49;395;45,8;2,3;7,0;3,2;1,4;B+;895;46,7;2,9;4,9;2,3;0,8;TB;31/12/2018;12,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;18HD1A;G/L;XX;NK9;XX;45;395;45,8;2,3;-1,7;-0,8;-0,4;TB;895;46,7;2,9;-3,6;-1,7;-0,6;TB;31/12/2018;12,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;18HD1A;G/L;XX;NK9;XX;44;395;45,8;2,3;-3,9;-1,8;-0,8;TB;895;46,7;2,9;-5,8;-2,7;-0,9;TB;31/12/2018;12,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;18HD1B;G/L;XX;NK9;XX;425;392;412,8;10,7;3,0;12,2;1,1;TB;888;399,0;21,7;6,5;26,0;1,2;B+;31/12/2018;10,0;Edouard CORNET, Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;18HD1B;G/L;XX;NK9;XX;423;392;412,8;10,7;2,5;10,2;1,0;TB;888;399,0;21,7;6,0;24,0;1,1;B+;31/12/2018;10,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;18HD1B;G/L;XX;NK9;XX;422;392;412,8;10,7;2,2;9,2;0,9;TB;888;399,0;21,7;5,8;23,0;1,1;B+;31/12/2018;10,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;18HDF1;G/L;XX;NK9;XX;200;158;196,9;8,8;1,6;3,1;0,4;TB;401;192,0;11,5;4,2;8,0;0,7;TB;12/03/2018;10,0;Eugénie LIETOT, Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;18HDF1;G/L;XX;NK9;XX;208;158;196,9;8,8;5,6;11,1;1,3;B+;401;192,0;11,5;8,3;16,0;1,4;B+;12/03/2018;10,0;Eugénie LIETOT, Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;18HDF1;G/L;XX;NK9;XX;205;158;196,9;8,8;4,1;8,1;0,9;TB;401;192,0;11,5;6,8;13,0;1,1;B+;12/03/2018;10,0;Eugénie LIETOT, Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;18HDF3;G/L;XX;NK9;XX;296;184;281,9;10,2;5,0;14,1;1,4;TB;410;276,3;12,9;7,1;19,7;1,5;B+;14/05/2018;10,0;Eugénie LIETOT
H7;Plaquettes (impédance);1952A;18HDF3;G/L;XX;NK9;XX;280;184;281,9;10,2;-0,7;-1,9;-0,2;TB;410;276,3;12,9;1,3;3,7;0,3;TB;14/05/2018;10,0;Eugénie LIETOT
H7;Plaquettes (impédance);1952B;18HDF3;G/L;XX;NK9;XX;282;184;281,9;10,2;0,0;0,1;0,0;TB;410;276,3;12,9;2,1;5,7;0,4;TB;14/05/2018;10,0;Eugénie LIETOT
H7;Plaquettes (impédance);1952;18HDF5;G/L;XX;NK9;XX;202;187;191,6;7,5;5,4;10,4;1,4;B+;403;195,2;9,5;3,5;6,8;0,7;TB;09/07/2018;10,0;Edouard CORNET, Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;18HDF5;G/L;XX;NK9;XX;192;187;191,6;7,5;0,2;0,4;0,1;TB;403;195,2;9,5;-1,6;-3,2;-0,3;TB;09/07/2018;10,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;18HDF5;G/L;XX;NK9;XX;185;187;191,6;7,5;-3,4;-6,6;-0,9;TB;403;195,2;9,5;-5,2;-10,2;-1,1;B-;09/07/2018;10,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;18HDF7;G/L;XX;NK9;XX;237;205;230,1;8,1;3,0;6,9;0,9;TB;415;226,5;10,2;4,6;10,5;1,0;TB;29/10/2018;10,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;18HDF7;G/L;XX;NK9;XX;241;205;230,1;8,1;4,7;10,9;1,4;TB;415;226,5;10,2;6,4;14,5;1,4;B+;29/10/2018;10,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;18HDF7;G/L;XX;NK9;XX;238;205;230,1;8,1;3,4;7,9;1,0;TB;415;226,5;10,2;5,1;11,5;1,1;B+;29/10/2018;10,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;19HD01;G/L;XX;NK9;XX;43;425;42,7;2,2;0,7;0,3;0,1;TB;942;43,8;3,0;-1,8;-0,8;-0,3;TB;25/03/2019;12,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;19HD01;G/L;XX;NK9;XX;38;425;42,7;2,2;-11,0;-4,7;-2,1;B-;942;43,8;3,0;-13,2;-5,8;-1,9;-1;25/03/2019;12,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;19HD01;G/L;XX;NK9;XX;44;425;42,7;2,2;3,0;1,3;0,6;TB;942;43,8;3,0;0,5;0,2;0,1;TB;25/03/2019;12,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;19HD02;G/L;XX;NK9;XX;503;426;499,8;12,4;0,6;3,2;0,3;TB;944;490,0;21,1;2,7;13,0;0,6;TB;25/03/2019;10,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;19HD02;G/L;XX;NK9;XX;493;426;499,8;12,4;-1,4;-6,8;-0,5;TB;944;490,0;21,1;0,6;3,0;0,1;TB;25/03/2019;10,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;19HD02;G/L;XX;NK9;XX;504;426;499,8;12,4;0,8;4,2;0,3;TB;944;490,0;21,1;2,9;14,0;0,7;TB;25/03/2019;10,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;19HD03;G/L;XX;NK9;XX;77;431;76,1;3,1;1,2;0,9;0,3;TB;944;76,4;3,7;0,8;0,6;0,2;TB;06/05/2019;12,0;
H7;Plaquettes (impédance);1952A;19HD03;G/L;XX;NK9;XX;80;431;76,1;3,1;5,1;3,9;1,3;TB;944;76,4;3,7;4,7;3,6;1,0;TB;06/05/2019;12,0;
H7;Plaquettes (impédance);1952B;19HD03;G/L;XX;NK9;XX;77;431;76,1;3,1;1,2;0,9;0,3;TB;944;76,4;3,7;0,8;0,6;0,2;TB;06/05/2019;12,0;
H7;Plaquettes (impédance);1952;19HD04;G/L;XX;NK9;XX;236;431;235,1;6,7;0,4;0,9;0,1;TB;943;234,5;9,3;0,6;1,5;0,2;TB;06/05/2019;10,0;
H7;Plaquettes (impédance);1952A;19HD04;G/L;XX;NK9;XX;237;431;235,1;6,7;0,8;1,9;0,3;TB;943;234,5;9,3;1,1;2,5;0,3;TB;06/05/2019;10,0;
H7;Plaquettes (impédance);1952B;19HD04;G/L;XX;NK9;XX;238;431;235,1;6,7;1,2;2,9;0,4;TB;943;234,5;9,3;1,5;3,5;0,4;TB;06/05/2019;10,0;
H7;Plaquettes (impédance);1952;19HD05;G/L;XX;NK9;XX;270;451;276,7;8,2;-2,4;-6,7;-0,8;TB;946;273,4;11,6;-1,2;-3,4;-0,3;TB;30/09/2019;10,0;Eugénie LIETOT
H7;Plaquettes (impédance);1952A;19HD05;G/L;XX;NK9;XX;274;451;276,7;8,2;-1,0;-2,7;-0,3;TB;946;273,4;11,6;0,2;0,6;0,1;TB;30/09/2019;10,0;Eugénie LIETOT
H7;Plaquettes (impédance);1952B;19HD05;G/L;XX;NK9;XX;273;451;276,7;8,2;-1,3;-3,7;-0,5;TB;946;273,4;11,6;-0,1;-0,4;0,0;TB;30/09/2019;10,0;Eugénie LIETOT
H7;Plaquettes (impédance);1952;19HD06;G/L;XX;NK9;XX;242;451;245,7;7,3;-1,5;-3,7;-0,5;TB;950;242,9;9,9;-0,4;-0,9;-0,1;TB;30/09/2019;10,0;Eugénie LIETOT
H7;Plaquettes (impédance);1952A;19HD06;G/L;XX;NK9;XX;234;451;245,7;7,3;-4,8;-11,7;-1,6;TB;950;242,9;9,9;-3,7;-8,9;-0,9;TB;30/09/2019;10,0;Eugénie LIETOT
H7;Plaquettes (impédance);1952B;19HD06;G/L;XX;NK9;XX;242;451;245,7;7,3;-1,5;-3,7;-0,5;TB;950;242,9;9,9;-0,4;-0,9;-0,1;TB;30/09/2019;10,0;Eugénie LIETOT
H7;Plaquettes (impédance);1952;19HD07;G/L;XX;NK9;XX;411;451;394,7;10,5;4,1;16,3;1,6;TB;937;399,9;16,2;2,8;11,1;0,7;TB;04/11/2019;10,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;19HD07;G/L;XX;NK9;XX;396;451;394,7;10,5;0,3;1,3;0,1;TB;937;399,9;16,2;-1,0;-3,9;-0,2;TB;04/11/2019;10,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;19HD07;G/L;XX;NK9;XX;403;451;394,7;10,5;2,1;8,3;0,8;TB;937;399,9;16,2;0,8;3,1;0,2;TB;04/11/2019;10,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;19HD08;G/L;XX;NK9;XX;43;451;43,2;2,0;-0,5;-0,2;-0,1;TB;937;44,2;2,9;-2,7;-1,2;-0,4;TB;04/11/2019;12,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;19HD08;G/L;XX;NK9;XX;42;451;43,2;2,0;-2,8;-1,2;-0,6;TB;937;44,2;2,9;-5,0;-2,2;-0,8;TB;04/11/2019;12,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;19HD08;G/L;XX;NK9;XX;45;451;43,2;2,0;4,2;1,8;0,9;TB;937;44,2;2,9;1,8;0,8;0,3;TB;04/11/2019;12,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;19HDF1;G/L;XX;NK9;XX;101;223;104,9;3,9;-3,7;-3,9;-1,0;TB;426;104,9;4,1;-3,7;-3,9;-0,9;TB;01/04/2019;12,0;Edouard CORNET, Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;19HDF1;G/L;XX;NK9;XX;106;223;104,9;3,9;1,0;1,1;0,3;TB;426;104,9;4,1;1,0;1,1;0,3;TB;01/04/2019;12,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;19HDF1;G/L;XX;NK9;XX;102;223;104,9;3,9;-2,8;-2,9;-0,7;TB;426;104,9;4,1;-2,8;-2,9;-0,7;TB;01/04/2019;12,0;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;19HDF3;G/L;XX;NK9;XX;165;225;165,7;6,9;-0,4;-0,7;-0,1;TB;418;164,0;8,3;0,6;1,0;0,1;TB;03/06/2019;10,0;
H7;Plaquettes (impédance);1952A;19HDF3;G/L;XX;NK9;XX;163;225;165,7;6,9;-1,6;-2,7;-0,4;TB;418;164,0;8,3;-0,6;-1,0;-0,1;TB;03/06/2019;10,0;
H7;Plaquettes (impédance);1952B;19HDF3;G/L;XX;NK9;XX;174;225;165,7;6,9;5,0;8,3;1,2;TB;418;164,0;8,3;6,1;10,0;1,2;B+;03/06/2019;10,0;
H7;Plaquettes (impédance);1952;19HDF5;G/L;XX;NK9;XX;193;238;196,1;7,3;-1,6;-3,1;-0,4;TB;435;194,1;8,7;-0,6;-1,1;-0,1;TB;30/09/2019;10,0;
H7;Plaquettes (impédance);1952A;19HDF5;G/L;XX;NK9;XX;191;238;196,1;7,3;-2,6;-5,1;-0,7;TB;435;194,1;8,7;-1,6;-3,1;-0,4;TB;30/09/2019;10,0;
H7;Plaquettes (impédance);1952B;19HDF5;G/L;XX;NK9;XX;196;238;196,1;7,3;-0,1;-0,1;0,0;TB;435;194,1;8,7;1,0;1,9;0,2;TB;30/09/2019;10,0;
H7;Plaquettes (impédance);1952;19HDF7;G/L;XX;NK9;XX;191;239;189,9;7,4;0,6;1,1;0,1;TB;428;187,3;9,0;2,0;3,7;0,4;TB;09/12/2019;10,0;Eugénie LIETOT
H7;Plaquettes (impédance);1952A;19HDF7;G/L;XX;NK9;XX;182;239;189,9;7,4;-4,2;-7,9;-1,1;TB;428;187,3;9,0;-2,8;-5,3;-0,6;TB;09/12/2019;10,0;Edouard CORNET, Eugénie LIETOT
H7;Plaquettes (impédance);1952B;19HDF7;G/L;XX;NK9;XX;189;239;189,9;7,4;-0,5;-0,9;-0,1;TB;428;187,3;9,0;0,9;1,7;0,2;TB;09/12/2019;10,0;Edouard CORNET, Eugénie LIETOT
H7;Plaquettes (impédance);1952;20HD01;G/L;XX;NK9;XX;416;497;414,6;11,5;0,3;1,4;0,1;TB;944;412,0;14,9;1,0;4,0;0,3;TB;02/04/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;20HD01;G/L;XX;NK9;XX;430;497;414,6;11,5;3,7;15,4;1,3;TB;944;412,0;14,9;4,4;18,0;1,2;TB;02/04/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;20HD01;G/L;XX;NK9;XX;428;497;414,6;11,5;3,2;13,4;1,2;TB;944;412,0;14,9;3,9;16,0;1,1;TB;02/04/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;20HD02;G/L;XX;NK9;XX;126;495;128,9;4,6;-2,2;-2,9;-0,6;TB;943;132,4;7,5;-4,8;-6,4;-0,9;TB;02/04/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;20HD02;G/L;XX;NK9;XX;133;495;128,9;4,6;3,2;4,1;0,9;TB;943;132,4;7,5;0,5;0,6;0,1;TB;02/04/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;20HD02;G/L;XX;NK9;XX;128;495;128,9;4,6;-0,7;-0,9;-0,2;TB;943;132,4;7,5;-3,3;-4,4;-0,6;TB;02/04/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;20HD03;G/L;XX;NK9;XX;48;489;44,5;2,2;7,9;3,5;1,6;B+;919;45,9;3,3;4,6;2,1;0,6;TB;14/05/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;20HD03;G/L;XX;NK9;XX;50;489;44,5;2,2;12,4;5,5;2,5;+1;919;45,9;3,3;8,9;4,1;1,2;B+;14/05/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;20HD03;G/L;XX;NK9;XX;47;489;44,5;2,2;5,6;2,5;1,1;B+;919;45,9;3,3;2,4;1,1;0,3;TB;14/05/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;20HD04;G/L;XX;NK9;XX;424;489;432,2;11,1;-1,9;-8,2;-0,7;TB;915;444,7;26,4;-4,7;-20,7;-0,8;TB;14/05/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;20HD04;G/L;XX;NK9;XX;440;489;432,2;11,1;1,8;7,8;0,7;TB;915;444,7;26,4;-1,1;-4,7;-0,2;TB;14/05/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;20HD04;G/L;XX;NK9;XX;446;489;432,2;11,1;3,2;13,8;1,2;TB;915;444,7;26,4;0,3;1,3;0,0;TB;14/05/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;20HD05;G/L;XX;NK9;XX;128;503;131,6;4,4;-2,7;-3,6;-0,8;TB;925;134,4;6,3;-4,8;-6,4;-1,0;TB;28/09/2020;9,8;Céline BOSSARD
H7;Plaquettes (impédance);1952A;20HD05;G/L;XX;NK9;XX;136;503;131,6;4,4;3,3;4,4;1,0;TB;925;134,4;6,3;1,2;1,6;0,3;TB;28/09/2020;9,8;Céline BOSSARD
H7;Plaquettes (impédance);1952B;20HD05;G/L;XX;NK9;XX;134;503;131,6;4,4;1,8;2,4;0,5;TB;925;134,4;6,3;-0,3;-0,4;-0,1;TB;28/09/2020;9,8;Céline BOSSARD
H7;Plaquettes (impédance);1952;20HD06;G/L;XX;NK9;XX;241;501;243,3;7,1;-0,9;-2,3;-0,3;TB;922;241,8;8,7;-0,3;-0,8;-0,1;TB;28/09/2020;9,8;Céline BOSSARD
H7;Plaquettes (impédance);1952A;20HD06;G/L;XX;NK9;XX;250;501;243,3;7,1;2,8;6,7;0,9;TB;922;241,8;8,7;3,4;8,2;0,9;TB;28/09/2020;9,8;Céline BOSSARD
H7;Plaquettes (impédance);1952B;20HD06;G/L;XX;NK9;XX;243;501;243,3;7,1;-0,1;-0,3;0,0;TB;922;241,8;8,7;0,5;1,2;0,1;TB;28/09/2020;9,8;Céline BOSSARD
H7;Plaquettes (impédance);1952;20HD07;G/L;XX;NK9;XX;440;510;434,9;12,3;1,2;5,1;0,4;TB;913;430,4;15,7;2,2;9,6;0,6;TB;09/11/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;20HD07;G/L;XX;NK9;XX;428;510;434,9;12,3;-1,6;-6,9;-0,6;TB;913;430,4;15,7;-0,6;-2,4;-0,2;TB;09/11/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;20HD07;G/L;XX;NK9;XX;449;510;434,9;12,3;3,2;14,1;1,1;TB;913;430,4;15,7;4,3;18,6;1,2;TB;09/11/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;20HD08;G/L;XX;NK9;XX;46;512;46,3;2,2;-0,6;-0,3;-0,1;TB;913;47,0;2,7;-2,1;-1,0;-0,4;TB;09/11/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;20HD08;G/L;XX;NK9;XX;48;512;46,3;2,2;3,7;1,7;0,8;TB;913;47,0;2,7;2,1;1,0;0,4;TB;09/11/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;20HD08;G/L;XX;NK9;XX;45;512;46,3;2,2;-2,8;-1,3;-0,6;TB;913;47,0;2,7;-4,3;-2,0;-0,7;TB;09/11/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;20HDF1;G/L;XX;NK9;XX;216;;;;;;;;;;;;;;;02/03/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;20HDF1;G/L;XX;NK9;XX;213;;;;;;;;;;;;;;;02/03/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;20HDF1;G/L;XX;NK9;XX;204;;;;;;;;;;;;;;;02/03/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;20HDF1A;G/L;XX;NK9;XX;206;256;203,0;9,0;1,5;3,0;0,3;TB;421;201,2;9,7;2,4;4,8;0,5;TB;21/07/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;20HDF1A;G/L;XX;NK9;XX;215;256;203,0;9,0;5,9;12,0;1,3;B+;421;201,2;9,7;6,9;13,8;1,4;B+;21/07/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;20HDF1A;G/L;XX;NK9;XX;219;256;203,0;9,0;7,9;16,0;1,8;B+;421;201,2;9,7;8,8;17,8;1,8;B+;21/07/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;20HDF3;G/L;XX;NK9;XX;305;;;;;;;;;;;;;;;06/07/2020;9,8;Eugénie LIETOT
H7;Plaquettes (impédance);1952A;20HDF3;G/L;XX;NK9;XX;316;;;;;;;;;;;;;;;06/07/2020;9,8;Eugénie LIETOT
H7;Plaquettes (impédance);1952B;20HDF3;G/L;XX;NK9;XX;319;;;;;;;;;;;;;;;06/07/2020;9,8;Eugénie LIETOT
H7;Plaquettes (impédance);1952;20HDF3A;G/L;XX;NK9;XX;217;255;218,7;8,9;-0,8;-1,7;-0,2;TB;416;217,8;10,1;-0,4;-0,8;-0,1;TB;21/07/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;20HDF3A;G/L;XX;NK9;XX;219;255;218,7;8,9;0,1;0,3;0,0;TB;416;217,8;10,1;0,6;1,2;0,1;TB;21/07/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;20HDF3A;G/L;XX;NK9;XX;221;255;218,7;8,9;1,1;2,3;0,3;TB;416;217,8;10,1;1,5;3,2;0,3;TB;21/07/2020;9,8;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;20HDF5;G/L;XX;NK9;XX;239;253;232,8;11,9;2,7;6,2;0,5;TB;423;228,2;14,2;4,7;10,8;0,8;TB;05/10/2020;9,8;Céline BOSSARD
H7;Plaquettes (impédance);1952A;20HDF5;G/L;XX;NK9;XX;226;253;232,8;11,9;-2,9;-6,8;-0,6;TB;423;228,2;14,2;-1,0;-2,2;-0,2;TB;05/10/2020;9,8;Céline BOSSARD
H7;Plaquettes (impédance);1952B;20HDF5;G/L;XX;NK9;XX;223;253;232,8;11,9;-4,2;-9,8;-0,8;TB;423;228,2;14,2;-2,3;-5,2;-0,4;TB;05/10/2020;9,8;Céline BOSSARD
H7;Plaquettes (impédance);1952;21HD01;G/L;XX;NK9;XX;411;531;409,2;10,5;0,4;1,8;0,2;TB;917;415,3;17,0;-1,0;-4,3;-0,3;TB;22/03/2021;9,7;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;21HD01;G/L;XX;NK9;XX;418;531;409,2;10,5;2,2;8,8;0,8;TB;917;415,3;17,0;0,7;2,7;0,2;TB;22/03/2021;9,7;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;21HD01;G/L;XX;NK9;XX;421;531;409,2;10,5;2,9;11,8;1,1;TB;917;415,3;17,0;1,4;5,7;0,3;TB;22/03/2021;9,7;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;21HD02;G/L;XX;NK9;XX;251;531;247,6;7,2;1,4;3,4;0,5;TB;925;246,9;8,5;1,7;4,1;0,5;TB;22/03/2021;9,7;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;21HD02;G/L;XX;NK9;XX;243;531;247,6;7,2;-1,9;-4,6;-0,6;TB;925;246,9;8,5;-1,6;-3,9;-0,5;TB;22/03/2021;9,7;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;21HD02;G/L;XX;NK9;XX;251;531;247,6;7,2;1,4;3,4;0,5;TB;925;246,9;8,5;1,7;4,1;0,5;TB;22/03/2021;9,7;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;21HD03;G/L;XX;NK9;XX;46;538;45,7;2,2;0,7;0,3;0,1;TB;921;46,3;2,6;-0,6;-0,3;-0,1;TB;19/04/2021;9,7;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;21HD03;G/L;XX;NK9;XX;47;538;45,7;2,2;2,8;1,3;0,6;TB;921;46,3;2,6;1,5;0,7;0,3;TB;19/04/2021;9,7;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;21HD03;G/L;XX;NK9;XX;44;538;45,7;2,2;-3,7;-1,7;-0,8;TB;921;46,3;2,6;-5,0;-2,3;-0,9;TB;19/04/2021;9,7;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;21HD04;G/L;XX;NK9;XX;276;538;271,0;7,9;1,8;5,0;0,6;TB;922;267,9;10,2;3,0;8,1;0,8;TB;19/04/2021;9,7;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;21HD04;G/L;XX;NK9;XX;276;538;271,0;7,9;1,8;5,0;0,6;TB;922;267,9;10,2;3,0;8,1;0,8;TB;19/04/2021;9,7;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;21HD04;G/L;XX;NK9;XX;285;538;271,0;7,9;5,2;14,0;1,8;B+;922;267,9;10,2;6,4;17,1;1,7;B+;19/04/2021;9,7;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;21HD05;G/L;XX;NK9;XX;502;556;486,8;12,5;3,1;15,2;1,2;TB;930;486,3;14,7;3,2;15,7;1,1;TB;27/09/2021;9,7;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;21HD05;G/L;XX;NK9;XX;467;556;486,8;12,5;-4,1;-19,8;-1,6;TB;930;486,3;14,7;-4,0;-19,3;-1,3;TB;27/09/2021;9,7;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;21HD05;G/L;XX;NK9;XX;496;556;486,8;12,5;1,9;9,2;0,7;TB;930;486,3;14,7;2,0;9,7;0,7;TB;27/09/2021;9,7;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;21HD06;G/L;XX;NK9;XX;250;556;245,9;7,7;1,7;4,1;0,5;TB;929;245,2;8,8;2,0;4,8;0,5;TB;27/09/2021;9,7;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952A;21HD06;G/L;XX;NK9;XX;241;556;245,9;7,7;-2,0;-4,9;-0,6;TB;929;245,2;8,8;-1,7;-4,2;-0,5;TB;27/09/2021;9,7;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952B;21HD06;G/L;XX;NK9;XX;251;556;245,9;7,7;2,1;5,1;0,7;TB;929;245,2;8,8;2,4;5,8;0,7;TB;27/09/2021;9,7;Leatitia DELAUNAY
H7;Plaquettes (impédance);1952;21HD07;G/L;XX;NK9;XX;224;545;226,2;7,4;-1,0;-2,2;-0,3;TB;913;224,2;8,9;-0,1;-0,2;0,0;TB;01/11/2021;9,7;Céline BOSSARD
H7;Plaquettes (impédance);1952A;21HD07;G/L;XX;NK9;XX;235;545;226,2;7,4;3,9;8,8;1,2;TB;913;224,2;8,9;4,8;10,8;1,2;TB;01/11/2021;9,7;Céline BOSSARD
H7;Plaquettes (impédance);1952B;21HD07;G/L;XX;NK9;XX;229;545;226,2;7,4;1,2;2,8;0,4;TB;913;224,2;8,9;2,1;4,8;0,5;TB;01/11/2021;9,7;Céline BOSSARD
H7;Plaquettes (impédance);1952;21HD08;G/L;XX;NK9;XX;130;545;129,2;4,6;0,6;0,8;0,2;TB;912;131,3;6,0;-1,0;-1,3;-0,2;TB;01/11/2021;9,7;Céline BOSSARD
